name,price,regular_price,status,sku,brand,image,features
HTDZ HT-7500C Table Top Chairman Unit Conference System,"11,000৳","11,900৳",In Stock,10381,HTDZ,https://www.startech.com.bd/image/cache/catalog/conference-system/ht-7500c/ht-7500c-500x500.jpg,"[{'Frequency Range': '50Hz-16kHz'}, {'Sensitivity': '-44 dB±2dB'}, {'Output Impedance': '8Ω'}, {'Dimension': '153x135x58 mm'}, {'Weight': '500g'}]"
HTDZ HT-7000 Main Amplifier Unit Conference System,"37,500৳","41,250৳",In Stock,10383,HTDZ,https://www.startech.com.bd/image/cache/catalog/conference-system/ht-7000/ht-7000-500x500.jpg,
CANON EF-S 18-55mm f/3.5-5.6 IS STM Lens,"10,000৳","11,000৳",In Stock,10385,Canon,https://www.startech.com.bd/image/cache/catalog/lens/canon/ef-s-18-55-is-stm/ef-s-18-55mm-is-stm-500x500.jpg,"[{'Focal Length & Maximum Aperture': '29-88mm & f/3.5-5.6'}, {'Lens Construction': '13/11'}, {'Diagonal Angle of View': ""(horzntl, vertl, diagnl)- 64º 30' - 23º 20', 45º 30'- 15º 40', 74º 20' - 27º 50'""}, {'Focus Adjustment': 'STM'}, {'Closest Focusing Distance': '0.25 M'}, {'Filter Size': '58 mm'}, {'Weight': '205g'}]"
CANON EOS 200D II 24.1 MP WITH 18-55MM IS STM LENS FULL HD WI-FI DSLR CAMERA,"67,800৳","73,240৳",In Stock,10386,Canon,https://www.startech.com.bd/image/cache/catalog/camera/dslr-camera/canon/200d-ii/200d-ii-500x500.jpg,"[{'Pixels': 'Effective Pixels Approx. 24.1 megapixels\n'}, {'Aspect Ratio': '3:2'}, {'Features': 'DIGIC 8'}, {'AF Point': 'OVF: 9 AF Points| Live View: 3,975 selectable focus positions'}, {'Modes': 'One-Shot AF, AI Servo AF, AI Focus AF, Servo AF'}, {'Metering Modes': '63-zone TTL Evaluative, Partial, Spot, Centre-weighted average'}, {'ISO Sensitivity': '100 - 25,600 (H:51,200)'}, {'Shutter Speed': '30 - 1/4000, Bulb'}, {'Color Space': 'sRGB and Adobe RGB'}, {'Continuous Shooting': 'OVF: 5fps (One-Shot AF & AI Servo AF)\r\nLive View: 5fps (One-Shot AF), 3.5fps (Servo AF)\n\n'}, {'Image Type': 'JPEG: Fine, Normal (Exif 2.30 compliant) / Design rule for Camera File system (2.0), \r\nRAW: RAW (14bit, Canon original RAW 2nd edition), \r\nDigital Print Order Format [DPOF] Version 1.1 compliant'}, {'Image Size': '6000 x 4000 (L) 3984 x 2656 (M) 2976 x 1984 (S1) 2400 x 1600 (S2) 6000 x 4000 (RAW/C-RAW)'}, {'Movie Type': 'MP4'}, {'Movie size': '1920 x 1080 (30, 25, 24 fps) \r\n1280 x 720 (60, 50 fps) \r\n640 x 480 (30, 25 fps)'}, {'Type': '7.5 cm (3.0"") TFT LCD, approx. 1,040,000 dots'}, {'Storage Type': 'SD, SDHC, SDXC, UHS-I cards compatible'}, {'Built-in Flash': 'YES'}, {'External Flash Compatibility': 'E-TTL II Autoflash, FE Lock, Manual pop-up, Retractable, Built-in'}, {'Batteries': '1 x Battery Pack LP-E17'}, {'Dimensions (W x H x D)': '122.4 x 92.6 x 69.8 mm'}, {'Weight (Body Only)': 'Weight (g) (Including the battery and memory card) (Approx.)For camera kits, weight includes kit lens(es)\r\n654(Black) / 654(Silver) / 656(White)'}, {'Lens Mount': 'EF/EF-S'}, {'Focal Length': 'Equivalent to 1.6x the focal length of the lens'}, {'Maximum Aperture': 'Aperture priority AE'}, {'Warranty': '03 Years Service Warranty (No parts warranty)'}]"
Nikon Z7 45.7 MP Mirrorless Digital Camera with FTZ Adapter and 24-70 mm Lens,To be announced,,Up Coming,10393,Nikon,https://www.startech.com.bd/image/cache/catalog/dslr-camera/nikon/z7-with-lens/z7-mdc-500x500.jpg,"[{'Type': 'CMOS'}, {'Pixels': 'Effective: 45.7 Megapixel'}, {'Features': 'CMOS'}, {'AF Point': '493 (single-point AF)'}, {'Modes': 'Focus ModesPinpoint\r\nSingle-point\r\nDynamic-area AF\r\nWide-area AF (S)\r\nWide-area AF (L)\r\nAuto-area AF'}, {'Metering Modes': 'Auto\r\nProgrammed auto with flexible program (P)\r\nShutter-priority auto (S)\r\nAperture-priority auto (A)\r\nManual (M)\r\nUser settings (U1, U2, U3)'}, {'ISO Sensitivity': '64–25,600 ISO'}, {'Shutter Speed': '1/8000 to 30 sec. in steps of 1/3 or 1/2 EV, bulb, time, X200'}, {'Color Space': 'Auto (3 types)\r\nChoose color temperature (2,500 K–10,000 K)\r\nCloudy\r\nDirect sunlight\r\nFlash\r\nFluorescent (7 types)\r\nIncandescent\r\nNatural light auto\r\nPreset manual (up to 6 values can be stored), all with fine-tuning\r\nShade'}, {'Continuous Shooting': '9 FPS Continuous Shooting'}, {'Image Type': 'NEF (RAW): 12 or 14 bit (lossless compressed, compressed, or uncompressed); large, medium, and small available (medium and small images are recorded at a bit depth of 12 bits using lossless compression)\r\nTIFF (RGB)\r\nJPEG: JPEG-Baseline compliant with fine (approx. 1 : 4), normal (approx. 1 : 8), or basic (approx. 1 : 16) compression; optimal quality compression available\r\nNEF (RAW) + JPEG: Single photograph recorded in both NEF (RAW) and JPEG formats'}, {'Image Size': 'FX-format\r\n(L) 8,256 x 5,504 \r\n(M) 6,192 x 4,128 \r\n(S) 4,128 x 2,752\r\nDX-format\r\n(L) 5,408 x 3,600 \r\n(M) 4,048 x 2,696 \r\n(S) 2,704 x 1,800\r\n5:4 (30 x 24)\r\n(L) 6,880 x 5,504 \r\n(M) 5,152 x 4,120 \r\n(S) 3,440 x 2,752\r\n1:1 (24 x 24)\r\n(L) 5,504 x 5,504 \r\n(M) 4,128 x 4,128 \r\n(S) 2,752 x 2,752 \r\n16:9 (24 x 24)\r\n(L) 8,256 x 4,640 \r\n(M) 6,192 x 3,480 \r\n(S) 4,128 x 2,320\r\nPhotographs taken during movie recording at a frame size of 3,840 x 2,160:\r\n3,840 x 2,160 Photographs taken during movie recording at other frame sizes: 1,920 x 1,080:\r\n1,920 x 1,080'}, {'Movie Type': 'MOV ,  MP4'}, {'Movie size': '4K UHD 3,840x2,160 / 30 fps\r\n4K UHD 3,840x2,160 / 25 fps\r\n4K UHD 3,840x2,160 / 24 fps\r\nFull HD 1,920x1,080 / 120 fps\r\nFull HD 1,920x1,080 / 100 fps\r\nFull HD 1,920x1,080 / 60 fps\r\nFull HD 1,920x1,080 / 50 fps\r\nFull HD 1,920x1,080 / 30 fps \r\nFull HD 1,920x1,080 / 25 fps\r\nFull HD 1,920x1,080 / 24 fps \r\nFull HD 1,920x1,080 slow-mo / 30 fps x4\r\nFull HD 1,920x1,080 slow-mo / 25 fps x4\r\nFull HD 1,920x1,080 slow-mo / 24 fps x5 \r\nActual frame rates for 120p, 100p, 60p, 50p, 30p, 25p, and 24p are 119.88, 100, 59.94, 50, 29.97, 25, and 23.976 fps respectively\r\nQuality selection available at all sizes except\r\n3,840 x 2,160, 1,920 x 1,080 120p/100p, and 1,920 x 1,080 slow-mo, when quality is fixed at high\n'}, {'Type': '3.2 in. Tilting TFT Touch-Sensitive LCD Color balance 11-level manual brightness controls with 2,100,000 dots resolution'}, {'Viewing Angle': '170°'}, {'Storage Type': 'XQD memory cards'}, {'Built-in Flash': 'No'}, {'Red-Eye Reduction': 'Yes'}, {'External Flash Compatibility': 'Z mount NIKKOR lenses\r\nF mount NIKKOR lenses with mount adapter; restrictions may apply'}, {'Batteries': 'One EN-EL15b rechargeable Li-ion battery\r\nEN-EL15a/EN-EL15 can also be used, but note that fewer pictures can be taken on a single charge and that charging AC adapter can be used to charge EN-EL15b batteries only'}, {'Dimensions (W x H x D)': '5.3 in. (134 mm)  x  4 in. (100.5 mm)  x  2.7 in. (67.5 mm)'}, {'Weight (Body Only)': '20.7 oz. (585 g)\r\ncamera body only'}, {'Lens Mount': 'Nikon Z'}, {'Focal Length': '24-70mm'}, {'Maximum Aperture': 'f/4'}, {'Description': 'Filter size: 72mm\r\nMinimum focus distance: 0.3m\r\nDimensions: 77.5 x 88.5mm\r\nWeight: 500g'}, {'Warranty': '03 Years Service Warranty (No parts warranty)'}]"
ZKTeco K40 Time & Attendance Terminal Machine,To be announced,,Up Coming,10394,ZKTeco,https://www.startech.com.bd/image/cache/catalog/attendance-machine/zkteco/zkteco/k40/k40-main-500x500.jpg,
Canon EOS R 30.3MP Mirrorless Digital Camera Body,To be announced,,Out Of Stock,10396,Canon,https://www.startech.com.bd/image/cache/catalog/camera/dslr-camera/canon/eos-r/canon-eos-r -500x500.JPG,"[{'Type': 'CMOS sensor (compatible with Dual Pixel CMOS AF)'}, {'Pixels': 'Approx. 30.3 megapixels'}, {'Aspect Ratio': '3:2 (Horizontal:Vertical)'}, {'Features': 'CMOS sensor (compatible with Dual Pixel CMOS AF)'}, {'AF Point': 'Max. 5,655\r\nWhen selected with cross keys.'}, {'Modes': 'One-Shot AF\r\nServo AF\r\nManual (Manual focus)'}, {'Metering Modes': 'Evaluative metering (AF point-linked)\r\nPartial metering (approx. 6.1% of the area at the center of the screen)\r\nSpot metering (approx. 2.7% of the area at the center of the screen)\r\nAF point-linked spot metering not provided.\r\nCenter-weighted average metering'}, {'ISO Sensitivity': 'Normal\tISO 100 - 40000 (in 1/3-stop or whole-stop increments)\r\nExpanded\tL: equivalent to ISO 50, H1: 51200, H2: 102400'}, {'Shutter Speed': '1/8000 to 30 sec., bulb (total range of all shooting modes)'}, {'Color Space': 'Selectable between sRGB and Adobe RGB'}, {'Image Type': 'EXIF 2.3 (DCF2.0)'}, {'Image Size': '3:2 Aspect Ratio\r\nLarge/RAW/C-RAW: 6720 x 4480\r\nMedium: 4464 x 2976\r\nSmall 1: 3360 x 2240\r\nSmall 2: 2400 x 1600 \n\r\n1.6x (Crop)\r\nLarge/RAW/C-RAW: 4176 x 2784\r\nSmall 2: 2400 x 1600 \n\r\n4:3 Aspect Ratio\r\nLarge/RAW/C-RAW: 5952 x 4480*\r\nMedium: 3968 x 2976\r\nSmall 1: 2976 x 2240*\r\nSmall 2: 2112 x 1600* \n\r\n16:9 Aspect Ratio*\r\nLarge/RAW/C-RAW: 6720 x 3776\r\nMedium: 4464 x 2512\r\nSmall 1: 3360 x 1888\r\nSmall 2: 2400 x 1344 \n\r\n1:1 Aspect Ratio\r\nLarge/RAW/C-RAW: 4480 x 4480\r\nMedium: 2976 x 2976\r\nSmall 1: 2240 x 2240\r\nSmall 2: 1600 x 1600'}, {'Movie Type': 'MP4\r\nVideo: MPEG-4 AVC / H.264\r\nVariable (averaged) bit rate\r\nAudio:\r\nALL-I: Linear PCM*\r\nIPB: AAC \n\r\n*4K All-I recording requires an SD Memory card with a minimum write speed of 60MB/s. '}, {'Movie size': '4K (UHD)\r\n3840 x 2160\r\n29.97 fps 25.00 fps\r\n24.00 fps, 23.93 fps\r\nALL-I\tUHS-II, Video Speed Class 60* or higher\r\nIPB\tUHS-I, UHS Speed Class 3 or higher\r\nFull HD\r\n1920 x 1080\r\n59.94 fps, 50.00 fps\tALL-I\tUHS-I, UHS Speed Class 3 or higher\r\nIPB\tSD Speed Class 10 or higher\r\n29.97 fps, 25.00 fps\r\n24.00 fps, 23.98 fps\r\nHDR movies\n\r\nALL-I\tUHS-I, UHS Speed Class 3 or higher\r\nIPB\tSD Speed Class 4 or higher\r\n29.97 fps, 25.00 fps\tIPB\r\nLight\r\nSD Speed Class 4 or higher\r\nHD\r\n1280 x 720\r\n119.9 fps, 100.0 fps\tALL-I\tUHS-I, UHS Speed Class 3 or higher\r\n59.94 fps, 50.00 fps\tALL-I\tSpeed Class 10 or higher\r\nIPB\tSD Speed Class 4 or higher\r\n29.97 fps, 25.00 fps\r\nHDR movies\r\nIPB\tSpeed Class 4 or higher'}, {'Type': 'TFT color, liquid-crystal monitor'}, {'Viewing Angle': 'Approx. 100% vertically/horizontally'}, {'Storage Type': 'SD/SDHC/SDXC memory cards '}, {'Built-in Flash': 'No'}, {'External Flash Compatibility': 'The camera can set the following with EX series Speedlites:\r\nExternal flash control\r\nFlash firing, E-TTL II Flash metering, Slow synchro, Safety FE, Flash mode, Wireless function, Flash zoom, Shutter synchronization and Flash exposure compensation\r\nFlash Custom Function setting\r\nThe setting options for both (1) and (2) will differ depending on the Speedlite used.'}, {'Batteries': 'Battery Pack LP-E6N (or LP-E6) x 1\r\nWith the AC Adapter + DC Coupler, AC power is possible.\r\nWhen the Battery Grip BG-E22 is used, two battery packs (LP-E6N or LP-E6) can be installed.\r\nWith the USB Power Adapter PD-E1, in-camera charging of LP-E6N is possible but LP-E6 cannot be charged. The USB Power Adapter PD-E1 is not compatible with powering the camera.'}, {'Dimensions (W x H x D)': 'Approx. 5.35 x 3.87 x 3.32 in. / 135.8 x 98.3 x 84.4mm \r\nApprox. 5.35 x 3.87 x 2.67 in. / 135.8 x 98.3 x 67.7mm (from grip to monitor)'}, {'Weight (Body Only)': 'Approx. 1.46 lbs. / 660g (including battery, SD memory card; without body cap)\r\nApprox. 1.28 lbs. / 580g (body only; without battery, card or body cap)'}, {'Maximum Aperture': 'f/4\n'}, {'Warranty': '03 Years Service Warranty (No parts warranty)'}]"
SHARP MX-M5050 DIGITAL PHOTOCOPIER WITH DUPLEX FEEDER,To be announced,,Out Of Stock,10398,SHARP,https://www.startech.com.bd/image/cache/catalog/printer/sharp/mx-m5050/SHARP-MX-M5050-500x500.png,
Epson EcoTank L3150 Wi-Fi Multifunction InkTank Printer,To be announced,,Out Of Stock,10401,EPSON,https://www.startech.com.bd/image/cache/catalog/printer/epson/l3150/l3150-500x500.jpg,"[{'Print Speed': 'Draft, A4 (Black / Colour): Up to 33 ppm / 15 ppm \r\nISO 24734, A4 Simplex (Black / Colour): Up to 10 ipm / 5.0 ipm '}, {'First Printout Time': 'Approx. 10 sec / 16 sec '}, {'Resolution': '5760 x 1440 dpi (with Variable-Sized Droplet Technology)'}, {'Print Technology': 'Ink'}, {'Interface': 'USB 2.0'}, {'Sizes': 'Legal, Indian-Legal (215 x 345 mm), 8.5 x 13"", Letter, A4, 16K (195 x 270 mm), B5, A5, B6, A6, Hagaki (100 x 148 mm), 5 x 7"", 4 x 6"", Envelopes: #10, DL, C6'}, {'Input Capacity': 'Up to 100 sheets-A4 / Letter Plain paper (80 g/m2)\r\nUp to 20 sheets-Premium Glossy Photo Paper 10 sheets-Envelope, 30 sheets-Postcard'}, {'Output capacity': 'Up to 30 sheets, A4 plain paper\r\n20 sheets, Premium Glossy Photo Paper'}, {'Number of Paper Tray(s)': '1'}, {'Copy Speed': 'Up to 7.7 ipm / 3.8 ipm'}, {'Maximum Number of Copies': '20 copies'}, {'Interface': 'USB 2.0'}, {'Others': 'Supported Ink Bottle: \r\nEpson 003 Ink Bottle Black\r\nEpson 003 Ink Bottle Cyan  \r\nEpson 003 Ink Bottle Magenta\r\nEpson 003 Ink Bottle Yellow'}, {'Bit depth': 'Scanner Bit Depth (Colour): 48-bit input, 24-bit output\r\nScanner Bit Depth (Grayscale): 16-bit input, 8-bit output\r\nScanner Bit Depth (Black & White): 16-bit input, 1-bit output'}, {'Connectivity': 'USB'}, {'Scan Technology': 'Flatbed colour image scanner'}, {'Resolution': '1200 x 2400 dpi'}, {'Speed': '200 dpi: 11 sec / 200 dpi: 28 sec'}, {'Color': 'Black'}, {'Dimensions (W x D x H)': '375 x 347 x 179 mm'}, {'Weight': '3.9 kg'}, {'Warranty': '01 Year'}]"
Sharp MX M356NV Digital Photocopier,To be announced,,Out Of Stock,10402,SHARP,https://www.startech.com.bd/image/cache/catalog/printer/sharp/mx-m356nv/mx-m356nv-500x500.jpg,"[{'Power': '220 - 240V, 50/60Hz'}, {'Power Consumption': '1.45kW'}, {'Dimensions': '620 x 617 x 830 mm'}, {'Weight': '51 Kg'}, {'Color': 'Silver'}, {'Print Speed': 'B/W ppm (A4): 35\r\nB/W ppm (A3): 20'}, {'Warm-Up Time': '20 or less sec'}, {'Resolution': 'Resolution (dpi) 1200 x 600; 600 x 600\r\nEnhanced resolution (dpi) 1200 x 600; 600 x 600'}, {'Copy Speed': 'B/W ppm (A4): 35\r\nB/W ppm (A3): 20'}, {'First-Copy-Out Time': '4.0sec'}, {'Resolution': 'Resolution Scan B/W (dpi) 600 x 600; 600 x 400; 600 x 300\r\nResolution Scan Colour (dpi) 600 x 600; 600 x 400; 600 x 300'}, {'Zoom': '25 - 400%'}, {'Resolution': 'Resolution push scan (dpi) 100, 200, 300, 400, 600\r\nResolution pull scan (dpi) 75, 100, 150, 200, 300, 400, 600; 50 - 9600'}, {'Memory': '512 - 1024MB'}, {'Modem speed': ' 33.600 - 2.400 bps'}, {'Transmission speed': '2sec'}, {'Resolution': 'STD: 203.2 x 97.8; Ultra fine: 406.4 x 391'}, {'Paper Size': 'Max. A3 (11"" x 17"") , min. A6 (5 1/2"" x 8 1/2"")'}, {'Paper Weight': ' 55 - 200 g/m2'}, {'Input Capacity': 'Paper capacity:Std (sheets): 1100\r\nPaper capacity: Max. (sheets): 2100'}, {'Output Capacity': 'Output Capacity: Max. 500 Pages'}, {'Maximum Number of Copies': '999'}, {'LAN': 'Yes'}, {'USB': 'Yes'}, {'Toner': 'MX-315AT Toner'}, {'Warranty': '01 Year Service Warranty (No Parts Warranty)'}]"
Sharp AR 6031N Digital Photocopier with Duplex and Network,To be announced,,Out Of Stock,10403,SHARP,https://www.startech.com.bd/image/cache/catalog/printer/sharp/ar-6031n/ar-6031n-500x500.jpg,"[{'Power': '220 - 240V, 50/60Hz'}, {'Power Consumption': 'Power consumption (kW): 1.2'}, {'Dimensions': '599 x 612 x 611mm'}, {'Weight': '37Kg'}, {'Color': 'Grey'}, {'Print Speed': 'B/W ppm (A4): 31\r\nB/W ppm (A3): 17'}, {'Warm-Up Time': ' 20 sec'}, {'Resolution': '600 x 600dpi'}, {'Copy Speed': 'Engine speed B/W ppm (A4): 31\r\nEngine speed B/W ppm (A3): 17'}, {'First-Copy-Out Time': '5.2 sec'}, {'Resolution': 'Resolution Scan B/W (dpi): 600 x 600\r\nResolution Print (dpi): 600 x 600'}, {'Zoom': ' 25 - 400%'}, {'Resolution': 'Resolution push scan (dpi): 50 - 9600\r\nResolution pull scan (dpi): 75, 100, 150, 200, 300, 400, 600'}, {'Paper Size': 'A6R - A3'}, {'Paper Weight': '55 - 200g/m2'}, {'Input Capacity': '2100 Pages'}, {'Output Capacity': ' 250 Pages'}, {'Maximum Number of Copies': '999'}, {'LAN': '10Base-T/100Base-TX'}, {'Toner': 'MX-238AT Toner, MX-237AT Toner'}, {'Warranty': '01 Year Service Warranty (No Parts Warranty)'}]"
XFX Radeon RX 5700 8GB Core Edition Graphics Card,To be announced,,Out Of Stock,10406,XFX,https://www.startech.com.bd/image/cache/catalog/graphics-card/xfx/rx-5700/rx-5700-4-500x500.jpg,"[{'Type': 'RX 5700 XL 8G D6'}, {'Size': '8 GB'}, {'Resolution': '8K @ 60Hz and 5K at 120Hz'}, {'Core Clock': '1465MHz'}, {'Memory Clock': '1725MHz'}, {'BUS Type\t': 'GDDR6 \r\nMax. Memory Bandwidth\r\n448 GB/s'}, {'Memory Interface': '256-bit'}, {'Stream Processors': '2304'}, {'Others': 'Radeon VR Ready Premium\r\nThe Vulkan API\r\nRadeon Media Engine\r\nRDNA Architecture\r\nVSR (4K)\r\nRadeon™ FreeSync Technology\r\nTrueAudio Next'}, {'Display Port': '3'}, {'HDMI': '1'}, {'Connectors': '1 x 8-pin and 1x6 pin'}, {'Recommended PSU': '600 W'}, {'Consumption': '180 W'}, {'Multi Display': '4'}, {'DirectX': 'DirectX 12 Technology'}, {'Dimensions': '2667 x 1112 x 400 mm'}, {'Manufacturing Warranty': '2 Years'}]"
"Asus VG278QR 27"" 165Hz G-SYNC LED Gaming Monitor","37,300৳","39,200৳",In Stock,10407,Asus,https://www.startech.com.bd/image/cache/catalog/monitor/asus/vg278qr/asus-vg278qr-500x500.jpg,"[{'Display Size': '27 Inch'}, {'Display Type': 'LED'}, {'Panel Type': 'TN'}, {'Resolution': 'Full HD (1920x1080)'}, {'Pixel pitch(MM)': '0.311mm'}, {'Display Surface': 'Non-Glare'}, {'Aspect Ratio': ' 16:9'}, {'Viewing Angle': '170°(H)/160°(V)'}, {'Brightness': ' 400 cd/㎡'}, {'Contrast Ratio': 'Contrast Ratio (Typ.) : 1000:1\r\nASUS Smart Contrast Ratio (ASCR) : 100,000,000:1'}, {'Refresh Rate': '165Hz'}, {'Color Support': '16.7M'}, {'Color Gamut': '100% sRGB\r\n130% sRGB'}, {'Response Time': ' 0.5ms (GTG, Min.)'}, {'Others Features': 'Display Viewing Area (H x V) : 597.6 x 336.15 mm\r\nDisplay Viewing Area (H x V) : 597.6 X336.15 mm\n'}, {'Color Temperature Selection': 'Yes(4 modes)'}, {'Flicker Free': 'Yes'}, {'Low Blue Light': 'Yes'}, {'G-Sync Support': 'Yes'}, {'HDCP': 'Yes'}, {'Others ': 'Trace Free Technology: Yes\r\nGameVisual: Yes\r\nGamePlus: Yes\r\nExtreme Low Motion Blur: Yes\r\nGameFast Input technology: Yes'}, {'Speaker (Built In)': 'Yes'}, {'Speaker Details': '2Wx2'}, {'DVI': 'Dual-Link DVI x 1\n'}, {'Display Port': 'DisplayPort 1.2 x 1'}, {'HDMI': 'HDMI(v1.4) x 1\n'}, {'Audio Jack': 'Earphone Jack: Yes\r\nPC Audio Input: Yes'}, {'Tilt': 'Yes (+33° ~ -5°)\r\nYes (+23° ~ -5°)'}, {'Swivel': 'Yes (+90° ~ -90°)'}, {'Pivot': 'Yes (+90° ~ -90°)'}, {'Height Adjustment': ' 0~130mm'}, {'Vesa Wall Mount': '100x100mm'}, {'Security Locker': 'Kensington Lock'}, {'Color': 'black'}, {'Dimension': 'Phys. Dimension with Stand (W x H x D) : 619 x (376~506) x 211 mm\r\nPhys. Dimension without Stand (W x H x D) : 619 x 363 x 50 mm\r\nBox Dimension (W x H x D) : 700 x 458 x 190 mm'}, {'Weight': 'Net Weight with Stand: 5.6 Kg\r\nNet Weight without Stand: 3.3 Kg\r\nGross Weight: 8.2 Kg'}, {'Power Consumption': 'Power Consumption : <40W\r\nPower Saving Mode: <0.5W\r\nPower Off Mode : <0.5W'}, {'Voltage': '100-240V, 50/60Hz'}, {'Warranty': '03 years Replacement Warranty'}]"
Edifier X100B 2:1 Dramatic Gaming Bluetooth Speaker (15W),To be announced,,Out Of Stock,10411,Edifier,https://www.startech.com.bd/image/cache/catalog/speaker/edifier/100b-500x500.jpeg,"[{'Type': 'Bluetooth Speaker'}, {'Noise Ratio': '≥85dBA'}, {'Input Impedance': '10KΩ'}, {'Dimension ': 'Subwoofer: 19.1 x 22.2 x 18.3 cm \r\nSatellites: 8.3 x 8 x 10.8 cm'}, {'Weight': '2.2Kg'}, {'Color': 'Black'}, {'Connection Type': 'Dual Input \r\nBluetooth'}, {'Type': 'AC Current'}, {'Warranty': '1 Year'}]"
Apacer AH25A 64GB USB 3.1 Gen 1 Flash Drive,To be announced,,Out Of Stock,10414,Apacer,https://www.startech.com.bd/image/cache/catalog/pendrive/apacer/ah25a/ah25a-1-500x500.jpg,"[{'Capacity': '64GB'}, {'Color': 'Classic Red x Gentleman Black'}, {'Connectivity': 'USB 3.1 Gen 1 Flash Drive'}, {'Dimensions': '(L)59.1 x (W)19 x (H)9.3mm'}, {'System Requirement ': 'Windows 10/8.1/8/7\r\nLinux Kernel 2.6.x or above\r\nMAC OS 10.6.x or above'}, {'Weight': '8g'}, {'Warranty': 'Product Lifetime'}]"
Apacer AH25A 16GB USB 3.1 Gen 1 Flash Drive,To be announced,,Out Of Stock,10415,Apacer,https://www.startech.com.bd/image/cache/catalog/pendrive/apacer/ah25a/ah25a-1-500x500.jpg,"[{'Capacity': '16GB'}, {'Color': 'Classic Red x Gentleman Black'}, {'Connectivity': 'USB 3.1 Gen 1 Flash Drive'}, {'Dimensions': '(L)59.1 x (W)19 x (H)9.3mm'}, {'System Requirement ': 'Windows 10/8.1/8/7\r\nLinux Kernel 2.6.x or above\r\nMAC OS 10.6.x or above'}, {'Weight': '8g'}, {'Warranty': 'Product Lifetime'}]"
Apacer AH25B 128 GB USB 3.1 Gen 1 Flash Drive,To be announced,,Out Of Stock,10416,Apacer,https://www.startech.com.bd/image/cache/catalog/pendrive/apacer/ah25b/ah25b-32-gb-0-500x500.jpg,"[{'Capacity': '128GB'}, {'Color': 'Sunrise Red'}, {'Connectivity': 'USB 3:1'}, {'Dimensions': '(L)52.7 x (W)17 x (H)8.2 mm'}, {'System Requirement ': 'Windows 10/8.1/8/7\r\nLinux Kernel 2.6.x or above \r\nMAC OS 10.6.x or above'}, {'Weight': '7g'}, {'Warranty': 'Product Lifetime'}]"
Apacer AH25B 64 GB USB 3.1 Gen 1 Flash Drive,To be announced,,Out Of Stock,10417,Apacer,https://www.startech.com.bd/image/cache/catalog/pendrive/apacer/ah25b/ah25b-32-gb-0-500x500.jpg,"[{'Capacity': '64GB'}, {'Color': 'Sunrise Red'}, {'Connectivity': 'USB 3:1'}, {'Dimensions': '(L)52.7 x (W)17 x (H)8.2 mm'}, {'System Requirement ': 'Windows 10/8.1/8/7\r\nLinux Kernel 2.6.x or above \r\nMAC OS 10.6.x or above'}, {'Weight': '7g'}, {'Warranty': 'Product Lifetime'}]"
Apacer AH360 64GB USB 3.1 Metal Body Pendrive,To be announced,,Out Of Stock,10418,Apacer,https://www.startech.com.bd/image/cache/catalog/pendrive/apacer/ah360/ah360-500x500.jpg,"[{'Capacity': '64GB'}, {'Color': 'Black Nickel'}, {'Connectivity': 'SuperSpeed USB 3.1 Gen 1, backward compatible with USB 2.0 specifications'}, {'Dimensions': '(L)46.7 x (W)15.7 x (H)5.7 mm'}, {'System Requirement ': '-Windows 10/8.1/8/7\r\n-Linux Kernel 2.6.x or above\r\n-MAC OS 10.6.x or above'}, {'Weight': '6.7g'}, {'Warranty': 'Life time'}]"
