name,price,regular_price,status,sku,brand,image,features
HAVIT HV-H2198d headphone,To be announced,,Discontinued,7474,Havit,https://www.startech.com.bd/image/cache/catalog/headphone/havit/h2198d/hv-h2198d-3-500x500.jpg,"[{'Frequency Range': '20 Hz to 20KHZ'}, {'Sensitivity': '98dB±3dB'}, {'Input Jack': '3.5 mm'}, {'Others': 'Speaker：40mm\r\nImpedance：32Ω±15%\n'}, {'Cable Length': 'Approx 1.2m±15%'}, {'Manufacturing Warranty': '01 year warranty'}]"
HAVIT HV-H2105D Headphone with Mic,To be announced,,Out Of Stock,7475,Havit,https://www.startech.com.bd/image/cache/catalog/headphone/havit/h2105d/h2105d-500x500.jpg,"[{'Frequency Range': '20\u200e-20\u200e,\u200e000Hz'}, {'Impedance': '32Ω 土15%'}, {'Sensitivity': '102±3dB/mW'}, {'Input Jack': '3.5 mm'}, {'Cable Length': '1.2M±0.15M'}, {'Manufacturing Warranty': '01 year warranty'}]"
Havit 2218D 3.5mm Single Port Headphone,580৳,670৳,In Stock,7476,Havit,https://www.startech.com.bd/image/cache/catalog/headphone/havit/h2218d/h2218d-500x500.jpg,"[{'Frequency Range': '20 Hz to 20KHZ'}, {'Impedance': '32Ω±5%'}, {'Sensitivity': '110dB±3dB'}, {'Input Jack': '3.5 mm'}, {'Dimensions': '15*16.5*6.5CM'}, {'Cable Length': 'Approx 1.2m±10%'}, {'Manufacturing Warranty': '01 year warranty'}]"
HAVIT HV-SK467 USB 2.0 Speaker,To be announced,,Out Of Stock,7481,Havit,https://www.startech.com.bd/image/cache/catalog/speaker/havit/hv-sk467/sk4671-500x500.jpg,[{'Manufacturing Warranty': '01 year warranty'}]
HAVIT M10 Mini Bluetooth Speaker,To be announced,,Out Of Stock,7482,Havit,https://www.startech.com.bd/image/cache/catalog/speaker/havit/m10/m10-500x500.jpg,"[{'Dimension': '7.1 x 7.1 x 4.9 cm'}, {'Weight': '290g'}, {'Bluetooth': 'yes'}, {'Manufacturing Warranty': '01 year warranty'}]"
HAVIT HV-SK570BT Multi-function Bluetooth Speaker,To be announced,,Out Of Stock,7484,Havit,https://www.startech.com.bd/image/cache/catalog/speaker/havit/sk570bt/sk570bt-500x500.jpg,"[{'Dimension': '170*45*60mm'}, {'Weight': '337g'}, {'Bluetooth': 'Yes'}, {'Battery': '1200mAh/3.7V'}, {'Manufacturing Warranty': '01 year warranty'}]"
HAVIT HV-G92 Gamepad,850৳,950৳,In Stock,7485,Havit,https://www.startech.com.bd/image/cache/catalog/accessories/gamepad/hv-g92/hv-g92-3-500x500.jpg,"[{'D-Pad': 'YES'}, {'Mini Stick': '2'}, {'Number of Buttons': '12 buttons and 2 mini-joysticks'}]"
HAVIT HV-G83 Gamepad,To be announced,,Out Of Stock,7486,Havit,https://www.startech.com.bd/image/cache/catalog/accessories/gamepad/hv-g83/g83-500x500.jpg,[{'Number of Buttons': '8 directional buttons with 12 fire buttons and 2 analog sticks'}]
Ugreen 9 in 1 Type C 3.1 Multiport USB Adapter Hub #40873,"5,463৳","6,009৳",In Stock,7487,UGREEN,https://www.startech.com.bd/image/cache/catalog/cable/ugreen/multifunction-adapter/multifunction-500x500.jpg,
"Gamdias POSEIDON E1 COMBO Keyboard, Mouse And Headphone",To be announced,,Out Of Stock,7507,GAMDIAS,https://www.startech.com.bd/image/cache/catalog/keyboard/gamdias/e1-combo/combo-e1-500x500.jpg,"[{'Multimedia Keys': '10'}, {'Key Switch': 'GAMDIAS Certified Membrane Switches'}, {'Switch Lifecycle': '8 Million'}, {'Interface': 'USB'}, {'Cable Length': '1.3m'}, {'Dimension(LxWxH)': '470 x 160 x 26 mm'}, {'Weight': '0.45kg'}, {'Resolution': '1200/1600/2000/3200 DPI (Default 1200)'}, {'Switch Lifecycle': '1 Million'}, {'Polling Rate': '125Hz'}, {'Tracking Method': 'Gaming Optical Sensor'}, {'Cable Length': '1.5m(Braided Cable)'}, {'Dimension(LxWxH)': '120 x 75 x 40 mm'}, {'Weight': '105g'}, {'Cable Length': '1.8m'}, {'Diameter': '40mm'}, {'Dimension(LxWxH)': '189 x 84 x 206 mm'}, {'Impedance': '3dBImpedance32 Ohm + / \u200b\u200b- 15%'}, {'Lighting Effect': 'Multi-color'}, {'Microphone Sensitivity': '-58db±3db'}, {'Microphone Size': 'Φ6*2.7mm'}, {'Sensitivity': '120±3dB'}, {'Weight': '325g'}]"
Geil Evo Spear 4GB DDR4 2666 MHz Ram  ,"2,400৳","2,870৳",In Stock,7512,GeIL,https://www.startech.com.bd/image/cache/catalog/Component/Ram/Geil/evo 4gb-500x500.jpg,
ORICO 2588US2 2.5 inch SATA to USB 2.0 External Hard Drive Enclosure,To be announced,,Out Of Stock,7522,ORICO,https://www.startech.com.bd/image/cache/catalog/accessories/Enclosure/2588us/2588US-1-500x500.jpg,
ORICO Aluminum Hard Drive Caddy (L95SS),750৳,825৳,In Stock,7529,ORICO,https://www.startech.com.bd/image/cache/catalog/accessories/Enclosure/l95ss/L95SS-5-500x500.jpg,
Orico 1105SS Mounting Bracket Adapter,To be announced,,Out Of Stock,7532,ORICO,https://www.startech.com.bd/image/cache/catalog/accessories/Enclosure/1105ss/1105SS-1-500x500.jpg,
ORICO 2.5 to 3.5 inch Hard Drive Caddy (1125SS),850৳,935৳,In Stock,7533,ORICO,https://www.startech.com.bd/image/cache/catalog/accessories/Enclosure/1125ss/1125SS-500x500.jpg,
TARGUS AMP17AP Wireless Presenter with Cursor Control (Black Rubberized),To be announced,,Out Of Stock,7550,Targus,https://www.startech.com.bd/image/cache/catalog/presenter/targus/amp17ap/amp17ap-500x500.jpeg,
Targus AMP16AP-60 Presenter with Laser Pointer (Black),To be announced,,Out Of Stock,7552,Targus,https://www.startech.com.bd/image/cache/catalog/presenter/targus/amp16ap/amp16ap-500x500.jpeg,"[{'Wireless Technology': 'RF (2.4 GHz)'}, {'Wireless Range': 'has up to a 15 Meter'}, {'Wavelength': 'Red'}, {'Demension': 'PACKAGE DIMENSIONS : 14.19 x 19.27 x 5.08 cm (W x H x D)'}, {'Type of Receiver': 'Wireless USB'}]"
Antec HCG-750 Gold Series 750W Full Modular Power Supply (10 Years Warranty),"13,200৳","13,200৳",In Stock,7581,Antec,https://www.startech.com.bd/image/cache/catalog/power-supply/Antec/hcg-750m/hcg-gold750-500x500.jpg,"[{'Continuous Power': '750W'}, {'Efficiency (Approx.)': '92%'}, {'Certification': '80 PLUS® GOLD'}, {'Fan Size': '120mm'}, {'Voltage': '100-240 VAC'}, {'Frequency Range': '50Hz-60Hz'}, {'Current': '10A-5A'}, {'Modular Type': 'Full Modular'}, {'Total Power': '750W'}, {'Main Power': '1 x MB 24(20+4) Pin'}, {'CPU': '2 x 8(4+4) Pin EPS 12V'}, {'PCI-E': '4 x 8(6+2) Pin PCI-E'}, {'SATA': '8'}, {'Molex': '3'}, {'Floppy': '1 '}, {'Manufacturing Warranty': '10 Years'}]"
Antec HCG 850 EC Gold High Current Gamer Gold Series 850W Power supply,"14,700৳","14,700৳",In Stock,7582,Antec,https://www.startech.com.bd/image/cache/catalog/power-supply/Antec/850-ec/hcg-gold850-500x500.jpg,"[{'Continuous Power': '850W'}, {'Efficiency (Approx.)': '92% '}, {'Certification': '80 PLUS® GOLD'}, {'Fan Size': '135mm'}, {'Voltage': '100-240 VAC'}, {'Frequency Range': '50Hz-60Hz'}, {'Current': '12A-6A'}, {'Modular Type': 'Full Modular'}, {'Total Power': '850W'}, {'Main Power': '1 x MB 24(20+4) Pin'}, {'CPU': '2 x 8(4+4) Pin EPS 12V'}, {'PCI-E': '6 x 8(6+2) Pin'}, {'SATA': '10 '}, {'Molex': '6'}, {'Floppy': '1'}, {'Manufacturing Warranty': '10 years'}]"
Belkin Power Stribe 4 Port 1.5 Meter Gray Economy Series (F9E400ZB),"1,350৳","1,485৳",In Stock,7587,Belkin,https://www.startech.com.bd/image/cache/catalog/power-strip/belkin/4socket/4-socket-500x500.jpg,
Belkin Power Stribe 6 Port 2 M Gray Economy Series (F9E600ZB2M),"1,600৳","1,710৳",In Stock,7588,Belkin,https://www.startech.com.bd/image/cache/catalog/power-strip/belkin/6-socket/6-socket-500x500.jpg,
Belkin Power Stribe 8 Port 2 Meter Gray Economy Series (F9E800ZB),To be announced,,Out Of Stock,7589,Belkin,https://www.startech.com.bd/image/cache/catalog/power-strip/belkin/8-socket/8-socket-500x500.jpg,
Perfect TV Card TV2860E,To be announced,,Out Of Stock,7590,Perfect,https://www.startech.com.bd/image/cache/catalog/tv-card/perfect/tv2860e/1-500x500.jpg,
Belkin Power Stripe 3 Port 1.5 M Gray Economy Series (F9E300ZB),To be announced,,Out Of Stock,7594,Belkin,https://www.startech.com.bd/image/cache/catalog/power-strip/belkin/3-socket/belkin-3-socket-500x500.jpg,
Huntkey SZM604 6 Ports 375 Joules Surge Protection PowerStrip,850৳,935৳,In Stock,7597,Huntkey,https://www.startech.com.bd/image/cache/catalog/power-strip/Huntkey /szm604/szm604-500x500.jpg,
Huntkey PZA402 4 AC Ports with 4 Switch Surge Protection PowerStrip,To be announced,,Out Of Stock,7598,Huntkey,https://www.startech.com.bd/image/cache/catalog/power-strip/Huntkey /pza402/pza402-500x500.jpg,
Huntkey PZC504 FivePorts 3 Line Surge Protection PowerStrip,"1,550৳","1,705৳",In Stock,7600,Huntkey,https://www.startech.com.bd/image/cache/catalog/power-strip/Huntkey /pzc504/pzc504-500x500.jpg,
HP LaserJet Pro MFP M26a Multifunction Printer,To be announced,,Out Of Stock,7605,HP,https://www.startech.com.bd/image/cache/catalog/printer/hp-printer/hp-m26a/hp-m26a-1-500x500.jpg,"[{'Display': '7 Segment LED Display'}, {'Power': 'Input voltage: 220 to 240 VAC (+/- 12%), 50/60 Hz (+/- 3 Hz);'}, {'Power Consumption': '355 watts (active printing), 2.2 watts (ready), 1.4 watts (sleep), 0.8 watts (Auto Off/Wake on USB, enabled at shipment), 0.15 watts (Auto-off/Manual-on), 0.15 (Manual Off); Typical Electricity Consumption (TEC): Blue Angel: 0.606 kWh/Week; Energy Star: 0'}, {'Dimensions': '420 x 254 x 266mm'}, {'Weight': '8.0Kg'}, {'Color': 'White'}, {'Print Technology': 'Laser'}, {'Print Speed': '18ppm'}, {'Print Resolution': '600 x 600dpi'}, {'First Print Out Time': '9.0sec'}, {'Duplex Printing': 'Manual'}, {'Copy Speed': '18cpm'}, {'Copy Resolution': '600 x 400dpi\n'}, {'Scan Resolution': '1200dpi\n'}, {'Maximum Scan Size': 'Max. A4'}, {'Input Capacity': '150 Sheet'}, {'Output Capacity': '100 Sheet\n'}, {'Paper Size': 'Print Paper Size: A4, A5, B5, envelopes, 16K, post cards\r\nScan Paper Size: Max. A4'}, {'Paper Type': 'Paper (plain, laserjet), envelopes, transparencies, labels, postcards'}, {'Paper Weight': '60 to 163 g/m²; ADF: 60 to 163 g/m²'}, {'Monthly Print Volume': '100 to 1000;'}, {'Duty-Cycle': 'Up to 5,000 pages (A4)'}, {'Color Output': 'Black & White'}, {'USB': 'Yes'}, {'Toner': 'HP 79A Original Black LaserJet Toner Cartridge, CF279A'}, {'Others/ Special Features': 'Supported Operating System:\r\nWindows 7, 8, 8.1, 10, Vista, XP, Server 2003, 2003 R2, 2008, 2008 R2, Mac OSX v 10.9, 10.10, 10.11'}, {'Warranty': '01 year warranty'}]"
HP Color LaserJet Pro M254nw Printer,To be announced,,Out Of Stock,7607,HP,https://www.startech.com.bd/image/cache/catalog/printer/hp-printer/hp-m254nw/hp-m254nw-1-500x500.jpg,"[{'First Printout Time': 'Black: As fast as 10.70 sec\r\nColor: As fast as 12.10 sec '}, {'Resolution': 'Up to 600 x 600 dpi (Black & Color)'}, {'Print Technology': 'Laser'}, {'Duplex Printing': 'No'}, {'Types': 'Paper (bond, brochure, coloured, glossy, heavy, letterhead, light, photo, plain, preprinted, prepunched, recycled, rough), transparencies, labels, envelopes, cardstock'}, {'Input Capacity': '250-sheet input tray'}, {'Output capacity': 'Up to 100 sheets (10 mm stack height)'}, {'Color': 'White'}, {'Dimensions (W x D x H)': '392 x 435x 247.5 mm'}, {'Weight': '13.8 kg'}, {'Warranty': '01 Year'}, {'Cartridge/ Toner Model No.': 'TONER # 202A BLACK\r\nTONER # 202A CYAN\r\nTONER # 202A YELLOW\r\nTONER #  202A MAGENTA'}]"
HP Color LaserJet Pro MFP M181fw Multifunction Printers,To be announced,,Out Of Stock,7614,HP,https://www.startech.com.bd/image/cache/catalog/printer/hp-printer/hp-m181fw/hp-m181fw-1-500x500.jpg,"[{'First Printout Time': 'Black: As fast as 11.8sec\r\nColor: As fast as 13.5 sec 10 '}, {'Resolution': 'Up to 600 x 600 dpi (Black & Color)'}, {'Print Technology': 'Laser'}, {'Duplex Printing': 'Manual (driver support provided)'}, {'Sizes': 'Letter(216 x 280), Legal(216 x 356), Executive(184 x 267), Oficio 8.5x13(216 x 330), 4 x 6(102 x 152), 5 x 8(127 x 203), A4(210 x 299), A5(148 x 210), A6(105x148), B5(JIS)(182 x 257), B6(JIS)(128 x 182), 10x15cm(100 x 150), Oficio 216x340mm(216 x 340), 16K 195x270mm(195x270), 16K 184x260mm(184x260), 16K 197x273mm(197x273), Postcard(JIS)(100 x 147), Double Postcard(JIS)(147 x 200), Envelope #10(105 x 241), Envelope Monarch(98 x 191), Envelope B5(176 x 250), Envelope C5(162 x 229), Envelope DL(110 x 220), A5-R(210 x 148)'}, {'Types': 'Paper (bond, brochure, colored, glossy, heavy, letterhead, light, photo, plain, preprinted, prepunched, recycled, rough), transparencies, labels, envelopes, cardstock'}, {'Weight': '60 to 163 g/m² (Uncoated/Matte, recommended), however up to 175 g/m² Postcards and 200 g/m² HP Matte is allowed in the driver\r\n60 to 163 g/m² (Coated/Glossy, recommended), however up to 175 g/m² Postcards and 220 g/m² HP Glossy is allowed in the driver.\r\nMedia weights, supported ADF- 70 to 90 g/m²'}, {'Input Capacity': '150-sheet input tray'}, {'Output capacity': 'Up to 100 sheets (10 mm stack height)'}, {'Monthly Print Volume': '150 to 1500 (Recommended)'}, {'Copy Speed': 'Black: Up to 16 ppm\r\nColor: Up to 16 ppm'}, {'Resolution': 'Up to 600 x 600 dpi (black text & color text and graphics)'}, {'Maximum Number of Copies': 'Up to 99 copies'}, {'Scan Technology': 'Flatbed, ADF'}, {'Resolution': 'Up to 300 dpi (color and mono, ADF)\r\nUp to 1200 dpi (color and mono, flatbed)'}, {'Speed': 'Up to 14 ppm '}, {'Max Document Size': 'Scan size, maximum- 215.9 x 297 mm\r\nScan size (ADF), maximum- 215.9 to 355.6 mm'}, {'Color': 'White'}, {'Dimensions (W x D x H)': '435 x 435 x 343 mm'}, {'Weight': '16.3 kg'}, {'Warranty': '01 Year'}, {'Cartridge/ Toner Model No.': 'HP 204A Black\r\nHP 204A Cyan\r\nHP 204A Yellow\r\nHP 204A Magenta'}]"
"Asus VZ229HE Eye Care Full HD IPS 21.5"" Monitor","16,600৳","17,400৳",In Stock,7620,Asus,https://www.startech.com.bd/image/cache/catalog/monitor/asus/vz229he/vz229he-500x500.jpg,"[{'Display Size': ' 21.5 Inch'}, {'Display Type': 'LED'}, {'Panel Type': 'IPS'}, {'Resolution': 'Full HD (1920x1080)'}, {'Pixel pitch(MM)': '0.248mm'}, {'Display Surface': 'Non-Glare'}, {'Aspect Ratio': '16:9'}, {'Viewing Angle': '178°(H)/178°(V)'}, {'Brightness': '250 cd/㎡'}, {'Contrast Ratio': ' 80000000:1'}, {'Refresh Rate': '75Hz'}, {'Color Support': '16.7M'}, {'Color Gamut': '92% sRGB'}, {'Response Time': '5ms (GTGσ)'}, {'Color Temperature Selection': ' Yes(4 modes)'}, {'Flicker Free': 'Yes'}, {'Low Blue Light': 'Yes'}, {'HDCP': 'Yes'}, {'Others ': 'Trace Free Technology : Yes\r\nSPLENDID Technology: Yes\r\nGamePlus: Yes'}, {'Speaker (Built In)': 'No'}, {'VGA': 'VGA x 1'}, {'HDMI': 'HDMI (v1.4) x 1'}, {'Tilt': 'Yes (+20° ~ -5°)'}, {'Height Adjustment': 'No'}, {'Security Locker': 'Yes'}, {'Color': 'Black'}, {'Dimension': 'Phys. Dimension with Stand (W x H x D) : 498 x 380 x 210 mm\r\nPhys. Dimension without Stand (W x H x D) : 498 x 302 x 36 mm\r\nBox Dimension (W x H x D) : 568 x 490 x 128 mm'}, {'Weight': 'Net Weight with Stand: 2.5 Kg\r\nNet Weight without Stand: 2.2 Kg\r\nNet Weight without Stand: 2.25 Kg\r\nGross Weight: 3.8 Kg'}, {'Power Consumption': 'Power On Mode : <15.23W*1\r\nPower Saving Mode : < 0.5W\r\nPower Off Mode : <0.5W'}, {'Voltage': '100-240V, 50 / 60Hz'}, {'Warranty': '03 years Replacement Warranty'}]"
Gamdias ZEUS E2 RGB Gaming Mouse,"1,250৳","1,250৳",In Stock,7621,GAMDIAS,https://www.startech.com.bd/image/cache/catalog/mouse/gamdias/zeus-e2/40-500x500.jpg,"[{'Keys': '6 Keys'}, {'Optical Sensor Resolution': '1200/1600/2000/3200 DPI (Default 1200)'}, {'Cable Length': '1.5m'}, {'Ultrapolling': '125Hz'}, {'Tracking Method': 'Advanced Gaming Optical Sensor'}, {'Dimension(LxWxH)': '118 x 67 x 38.5 mm'}, {'Weight': '105g'}, {'Warranty': '01 year'}]"
HP LaserJet M436dn Multifunction Printer,To be announced,,Out Of Stock,7622,HP,https://www.startech.com.bd/image/cache/catalog/printer/hp-printer/m436dn/m436dn-500x500.jpg,"[{'First Printout Time': 'Black: As fast as 8.8 sec'}, {'Print Technology': 'Laser'}, {'Duplex Printing': 'Plain, Mid-weight, Light, HP LaserJet, Coloured, Preprinted, Recycled, Intermediate, Prepunched\r\nA4, A5, B5(JIS), Executive, Statement, A3, B4(JIS), B5(JIS), 8K, 16K, Oficio 216 x 340 mm, Oficio 60 x 110 g'}, {'Sizes': 'A3, A4, A5, B4, B5, Oficio 216 x 340, 8K, 16K'}, {'Types': 'Plain; Mid-weight; Light; HP LaserJet; Coloured; Preprinted; Recycled; Intermediate; Letterhead; Prepunched'}, {'Weight': 'Tray 1: 60 to 163 g/m²; Tray 2: 60 to 110 g/m²; Optional Tray 3: 60 to 110 g/m²; Optional ADF: 60 to 195 g/m²'}, {'Input Capacity': '100-sheet multi-purpose tray 1\r\n250-sheet input tray 2\r\nautomatic two-sided printing'}, {'Output capacity': 'Up to 250 Sheets'}, {'Number of Paper Tray(s)': 'Tray 1: 60 to 163 g/m²; Tray 2: 60 to 110 g/m²; Optional Tray 3: 60 to 110 g/m²; Optional ADF: 60 to 195 g/m²'}, {'Monthly Print Volume': 'Up to 50,000 pages per month'}, {'Copy Speed': 'Black: Up to 23 cpm'}, {'Resolution': 'Copy resolution (black text) Platen: Scan 600 x 600, Printing 600 x 600;Document feeder: Scan 600 x 600,\r\n Printing 600 x 600\r\nCopy resolution (color text and graphics) Up to 600 x 600 dpi'}, {'Maximum Number of Copies': 'Up to 999 copies'}, {'Scan Technology': 'D-CIS'}, {'Resolution': 'Up to 600 x 600 dpi'}, {'Speed': 'Up to 30 ppm (With ADF Accessory)'}, {'Max Document Size': '297 x 432 mm'}, {'Color': 'white'}, {'Dimensions (W x D x H)': 'Minimum dimensions (W x D x H) 560 x 540 x 413 mm\r\nMaximum dimensions (W x D x H) 960 mm x 1090 mm x 933 mm'}, {'Weight': 'Weight 25.4 kg (includes supplies)\r\nPackage weight 31.9 kg'}, {'Warranty': '01 year'}, {'Cartridge/ Toner Model No.': 'TONER # 56X BLACK'}]"
Apple AirPort Time Capsule 2TB HDD,To be announced,,Out Of Stock,7623,Apple,https://www.startech.com.bd/image/cache/catalog/hdd/apple/airport/apple-2tb-hdd-500x500.jpg,
Edifier K550 headphone Single Plug,900৳,980৳,In Stock,7634,Edifier,https://www.startech.com.bd/image/cache/catalog/headphone/edifier/k550/k5501-500x500.jpg,"[{'Frequency Range': '20Hz～20kHz '}, {'Impedance': '32Ω'}, {'Input Jack': '3.5 mm'}, {'Others': 'SOUND PRESSURE LEVEL: 91dB \r\nRATED INPUT POWER 20mW '}, {'Color': 'Black / White / Red'}, {'Cable Length': '2m'}, {'Manufacturing Warranty': '1 year warranty'}]"
Edifier K800 headphone Single Plug,"1,150৳","1,210৳",In Stock,7635,Edifier,https://www.startech.com.bd/image/cache/catalog/headphone/edifier/k800/k800-5-500x500.jpg,"[{'Frequency Range': '20Hz～20kHz '}, {'Impedance': '32Ω'}, {'Input Jack': '3.5 mm'}, {'Others': 'MAX POWER: 50mW \r\nSOUND PRESSURE LEVEL: 102dB \r\nWEIGHT: 0.15kg '}, {'Color': 'Black /Blue'}, {'Cable Length': '2m'}, {'Manufacturing Warranty': '1 year'}]"
Edifier W570BT wireless Headphone ,To be announced,,Out Of Stock,7637,Edifier,https://www.startech.com.bd/image/cache/catalog/headphone/edifier/w570bt/w570bt-1-500x500.jpg,"[{'Frequency Range': '20Hz～20kHz '}, {'Impedance': '32Ω'}, {'Others': 'SOUND PRESSURE LEVEL：106dB \r\nWEIGHT：0.092kg'}, {'Color': 'Black / White'}, {'Manufacturing Warranty': '01 year warranty'}]"
Edifier H850 Black Headphone,To be announced,,Out Of Stock,7639,Edifier,https://www.startech.com.bd/image/cache/catalog/headphone/edifier/h850/h850-5-500x500.jpg,"[{'Frequency Range': '20Hz～20kHz '}, {'Impedance': '32Ω'}, {'Input Jack': '3.5mm'}, {'Others': 'CONNECTOR TYPE: Straight \r\nMAXIMUM POWER: 50mW \r\nSOUND PRESSURE LEVEL: 96dB'}, {'Weight': '0.17KG'}, {'Color': 'Black'}, {'Cable Length': '2M'}]"
Edifier P650 Headphone,To be announced,,Out Of Stock,7640,Edifier,https://www.startech.com.bd/image/cache/catalog/headphone/edifier/p650/p650-4-500x500.jpg,"[{'Frequency Range': '20Hz～20kHz '}, {'Impedance': '32Ω'}, {'Input Jack': '3.5 mm'}, {'Others': 'SOUND PRESSURE LEVEL (SPL):103dB '}, {'Color': 'Black / White'}, {'Cable Length': '1.3m'}, {'Manufacturing Warranty': '1 year'}]"
Edifier P841 Headphone,To be announced,,Out Of Stock,7642,Edifier,https://www.startech.com.bd/image/cache/catalog/headphone/edifier/p841/p841-2-500x500.jpg,"[{'Frequency Range': '20Hz～20kHz '}, {'Impedance': '32Ω'}, {'Input Jack': '3.5 mm'}, {'Others': 'SOUND PRESSURE: 98dB \r\nDRIVE UNIT TYPE / DIAMETER: 40mm'}, {'Color': 'Black / White'}, {'Cable Length': '2m'}, {'Manufacturing Warranty': '01 year warranty'}]"
Edifier G2 Engage Gaming Headphone,To be announced,,Out Of Stock,7643,Edifier,https://www.startech.com.bd/image/cache/catalog/headphone/edifier/g2engage/g2-500x500.jpg,"[{'Frequency Range': '20Hz～20kHz '}, {'Impedance': '32Ω'}, {'Input Jack': '3.5 mm'}, {'Others': 'Driver unit：40 mm\r\nSound Pressure Level（SPL）：98dB'}, {'Color': 'Black'}, {'Cable Length': '2m'}]"
Edifier G3 Gaming Headphone Iron Gray,To be announced,,Out Of Stock,7644,Edifier,https://www.startech.com.bd/image/cache/catalog/headphone/edifier/g3gaming/g3-500x500.jpg,"[{'Frequency Range': '20Hz～20kHz '}, {'Impedance': '40Ω'}, {'Input Jack': '3.5 mm'}, {'Others': 'CONNECTOR TYPE: Straight \r\nSOUND PRESSURE LEVEL: 94dB \r\nCABLE TYPE: Single Sided \r\nINLINE CONTROL: Yes \r\nDRIVER DIAMETER: 40mm'}, {'Weight': '0.35KG'}, {'Color': 'Iron Gray '}, {'Cable Length': '3m'}]"
Edifier G4 Gaming Headphone,"7,149৳","7,864৳",In Stock,7645,Edifier,https://www.startech.com.bd/image/cache/catalog/headphone/edifier/g4gaming/g4-01-500x500.jpg,"[{'Frequency Range': '20Hz～20kHz '}, {'Impedance': '24Ω'}, {'Others': 'DRIVERUNIT:40mm neodymium deivers \r\nSOUND PRESSURE LEVEL (SPL):103dB '}, {'Weight': '0.36kg'}, {'Color': 'Red / Green'}]"
Edifier P185 Earphone Gray,To be announced,,Out Of Stock,7646,Edifier,https://www.startech.com.bd/image/cache/catalog/earphone/edifier/p185/p185-500x500.jpg,
Edifier P185 Earphone Blue,To be announced,,Out Of Stock,7647,Edifier,https://www.startech.com.bd/image/cache/catalog/earphone/edifier/p185/p185-4-500x500.jpg,
EdifierÂ P190Â EarphoneÂ white/silver,To be announced,,Out Of Stock,7648,Edifier,https://www.startech.com.bd/image/cache/catalog/earphone/edifier/p190/p190w-500x500.jpg,
EdifierÂ P190Â EarphoneÂ black/silver,To be announced,,Out Of Stock,7649,Edifier,https://www.startech.com.bd/image/cache/catalog/earphone/edifier/p190/p190-500x500.jpg,
Edifier P210 black Earphone,To be announced,,Out Of Stock,7650,Edifier,https://www.startech.com.bd/image/cache/catalog/earphone/edifier/p210/p210-3-500x500.jpg,
Edifier P210 white Earphone,To be announced,,Out Of Stock,7651,Edifier,https://www.startech.com.bd/image/cache/catalog/earphone/edifier/p210/p210w-500x500.jpg,
Edifier Hi Fi H190 Ear Phone,699৳,670৳,In Stock,7652,Edifier,https://www.startech.com.bd/image/cache/catalog/earphone/edifier/h190/edifier-h190-500x500.jpg,"[{'Frequency ': '20Hz～20kHz '}, {'Impedance': '32Ω '}, {'Others': 'sound Pressure Level: 97dB '}, {'Cable length': '1.3m '}, {'Connector': '3.5mm'}]"
Edifier Hi Fi H210 Earphone,To be announced,,Out Of Stock,7654,Edifier,https://www.startech.com.bd/image/cache/catalog/earphone/edifier/h210/h210_web-500x500.jpg,
Edifier W293BT Mobile Bluetooth Earbud Black,To be announced,,Out Of Stock,7655,Edifier,https://www.startech.com.bd/image/cache/catalog/earphone/edifier/w293bt/w293bt-b-500x500.jpg,
Edifier W293BT Mobile Bluetooth Earbud Silver,"3,900৳","4,290৳",In Stock,7657,Edifier,https://www.startech.com.bd/image/cache/catalog/earphone/edifier/w293bt/w293bts-500x500.jpg,
Edifier W800BT Wireless Headphone Black,To be announced,,Out Of Stock,7658,Edifier,https://www.startech.com.bd/image/cache/catalog/headphone/edifier/w800bt/w800-500x500.jpg,"[{'Frequency Range': '20Hz～20kHz '}, {'Impedance': '32Ω'}, {'Others': 'SENSITIVITY 100dB \r\nSUPPORTING PROTOCOL HSP HFP A2DP AVRCP \r\nCONNECTING DISTANCE 10m \r\nBATTERY CAPACITY 1400mAh rechargeable battery \r\nWORKING TIME 35 hours \r\nSTANDBY TIME about 800 hours \r\nCHARGING TIME about 3 hours \r\nCHARGING INPUT DC 5.0V=500mA'}, {'Color': 'Black'}, {'Manufacturing Warranty': '01 Year Warranty'}]"
Rode Video Mic GO Lightweight On-Camera Microphone,To be announced,,Out Of Stock,7659,RODE,https://www.startech.com.bd/image/cache/catalog/microphone/rode/videomic-go/vmgo-500x500.jpg,"[{'Microphone Type': 'On-Camera Microphone'}, {'Noise/Signal': '34dBA'}, {'Frequency Range': '100Hz - 16kHz'}, {'Sensitivity': '-35.0dB re 1 Volt/Pascal (17.80mV @ 94 dB SPL) +/- 2 dB @ 1kHz'}, {'Dimension': '79.00mmH x 73.00mmW x 167.00mmD'}, {'Weight': '73.00g'}, {'Polar pattern': 'Supercardioid'}, {'Connector': '3.5mm'}, {'Power Module': 'USB bus Powered'}, {'Battery ': 'No battery required'}, {'For DSLR': 'yes'}, {'Warranty': 'No Warranty.'}]"
